feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label
0.06887,-0.10916,-0.36866,-0.44836,-0.69361,-0.26867,-0.17687,-0.39987,0.1732,1.27462,-0.627,-0.36283,0.19344,0.38794,-0.72958,-1.06645,5.0
-0.0277,-0.45644,-0.17259,-0.30277,0.06038,-0.04172,-0.09446,-0.2578,0.4231,0.47488,-0.44534,-0.15469,0.02895,0.34747,-0.57313,1.25873,5.0
-0.09283,0.14794,-0.36918,-0.29822,-0.80422,0.83418,-0.31432,1.10667,-0.38437,-0.13348,-0.81831,-0.38752,0.29712,-1.24389,-0.01461,0.67136,5.0
0.13331,-0.14808,0.42717,-0.47579,-0.46075,-0.90531,-0.02705,-1.06007,0.66718,2.03979,-0.5902,0.50426,-1.4206,2.41022,-0.39697,-0.0541,5.0
-0.06344,0.40844,-0.36006,-1.00988,-1.09444,0.33144,-0.26928,0.40366,0.05566,0.97084,0.10613,-0.32771,0.08172,-0.06772,-0.69996,-0.17139,5.0
-0.05638,0.43662,-0.39482,-1.63943,-1.76778,1.40716,-0.35527,2.17673,-0.25089,-0.52614,-0.67336,-0.38329,0.08325,-2.11051,0.63295,-0.76822,5.0
-0.03052,-0.10474,-0.41137,0.34663,0.31436,-0.27902,0.03953,-0.23489,-0.44685,0.64731,-0.72093,-0.40145,0.0501,0.09399,-0.61431,0.02525,5.0
0.28074,0.22617,-0.24206,-1.04093,-1.22304,0.57087,-0.05396,1.01804,-0.47948,0.02478,-0.31188,-0.24277,0.19553,-1.37573,-0.74524,-0.48274,5.0
-0.05038,0.73702,-0.38557,-1.07651,-1.30134,0.28499,-0.35527,0.47695,0.94283,1.8027,-0.27587,-0.35075,-0.13563,0.1864,0.29885,-0.47728,5.0
-0.07869,-0.34693,-0.38356,0.78008,-0.02154,-0.05309,0.39784,0.44283,-0.50665,0.23467,4.0057,-0.37487,0.26938,-1.4911,0.25316,0.68482,5.0
-0.08615,-0.42958,0.20947,0.9041,0.64054,-1.06864,-0.34714,-1.59658,0.09413,1.24905,3.06072,0.26587,0.1974,-0.58957,-0.72141,0.41292,5.0
0.08787,-0.47712,-0.30748,0.41905,0.18828,0.09712,-0.35527,-0.2192,-0.49001,0.08533,-0.69973,-0.29908,0.21521,-0.09722,-0.91442,-0.4637,5.0
-0.02768,0.23824,-0.39627,-0.66439,-0.69948,0.36866,-0.22488,0.33362,-0.61272,0.47584,-0.79602,-0.37431,0.274,-0.65742,-0.52524,-1.16495,5.0
-0.10764,-0.05633,-0.40549,1.07873,-0.91438,0.91024,-0.35527,1.53406,-0.7037,-0.59652,6.9185,-0.38847,0.32971,-1.04509,-0.99742,-0.25393,5.0
0.24483,-0.38567,-0.21771,-0.52345,-0.59632,-1.13488,-0.16763,-1.6838,-0.24381,1.77389,-0.61452,-0.17734,-0.72142,1.42989,-0.74723,-0.8123,5.0
-0.0098,0.35609,-0.37122,0.2585,-0.9135,-0.00572,0.82615,1.23101,-0.45893,0.26841,-0.61228,-0.37212,0.11737,-1.95009,-0.43362,-0.72854,5.0
-0.10732,-1.24879,-0.42394,1.20883,1.40983,-0.79951,-0.35527,-1.54324,-0.15295,-0.45996,0.59936,-0.41082,0.2735,0.21727,-0.32984,-0.19012,1.0
-0.11813,-2.34937,-0.42394,3.0264,1.16362,1.40819,-0.35527,2.21121,-0.7037,-1.12498,0.97955,-0.41082,0.32971,-0.67693,-1.19221,1.53284,1.0
-0.11555,-0.16124,-0.42394,1.11739,1.28137,-0.17006,-0.35527,-0.77671,-0.7037,-1.12498,-0.02534,-0.41082,0.32971,0.72365,-0.18284,-1.48234,1.0
-0.11323,0.01757,-0.42394,0.48417,-0.87701,0.79555,-0.35527,0.7618,-0.7037,-1.12498,0.09905,-0.41082,0.32971,-0.18461,-0.1513,1.53284,1.0
-0.11109,-0.05162,-0.42394,1.12703,1.1766,-0.30447,-0.35527,-0.99125,0.204,-0.49866,-0.09938,-0.41082,0.28339,-0.00617,-0.22673,0.52778,1.0
-0.11719,-0.67833,-0.42394,0.75588,1.53114,0.46019,-0.35527,-0.11744,-0.7037,-1.12498,1.26427,-0.41082,0.32971,-1.28106,1.58355,0.52778,1.0
-0.11569,-0.11211,-0.42394,0.4751,0.91611,-0.20099,-0.35527,-0.70325,1.6304,-0.31971,1.44094,-0.41082,0.32971,0.73521,-1.19221,0.02525,1.0
-0.11402,-0.18154,-0.42394,1.84164,1.70076,-0.44855,-0.35527,-0.83395,-0.7037,-0.17893,0.06379,-0.41082,0.32971,0.02723,-0.89213,1.53284,1.0
-0.03622,0.53511,-0.32375,-0.7009,-0.44168,1.13631,-0.18259,1.34178,-0.57131,-0.75959,0.04,-0.25627,-7.95917,1.47538,2.36868,0.02525,1.0
-0.11139,-0.27721,-0.42394,0.99751,0.48787,-0.31683,-0.35527,-1.03725,0.26213,-0.45855,-0.31394,-0.41082,0.23114,-1.1906,0.39394,-0.47728,1.0
-0.11329,-0.44199,-0.40479,0.54924,2.07443,-0.59918,-0.35527,-1.50938,0.56944,-0.68574,0.82502,-0.41082,0.26474,1.14435,-0.94547,1.53284,1.0
-0.11182,0.37832,-0.42394,-0.10122,-0.3327,0.34017,-0.35527,-0.07825,-0.7037,-0.33844,1.36781,-0.41082,0.32971,0.34073,0.12958,1.53284,1.0
-0.10881,-0.69263,-0.41361,0.32845,1.06803,-0.30511,-0.35527,-1.09658,-0.7037,-0.5078,1.17168,-0.38471,0.25668,1.20515,-0.39913,0.02525,1.0
-0.10025,-0.55109,-0.41844,1.04687,1.63029,-0.7055,0.39307,-0.79152,2.08017,-0.23314,-0.00395,-0.41082,0.28912,-0.5249,-0.35948,1.1021,1.0
-0.10974,1.90756,-0.42394,-1.47988,-1.41177,0.59405,-0.35527,0.0108,-0.7037,-0.96,1.28201,-0.41082,0.32971,4.55566,0.06474,1.53284,1.0
-0.09996,-0.16228,0.29062,1.14116,1.24632,-0.11019,0.21144,-0.26218,-0.7037,-0.91749,0.34053,0.15963,-0.44776,0.01614,-0.19293,1.23132,1.0
-0.11742,0.13143,-0.42394,1.15405,1.56983,0.00347,-0.35527,-0.6862,-0.7037,-1.12498,1.37161,-0.41082,0.32971,-0.71412,-1.19221,-1.48234,1.0
-0.11573,0.13143,-0.42394,1.38919,1.19844,0.10552,-0.35527,-0.28388,-0.7037,-0.70743,0.34781,-0.41082,0.32971,-0.31221,0.04146,1.53284,1.0
-0.11652,-0.74194,-0.42394,0.2057,0.06107,-0.49142,-0.35527,-1.29127,-0.7037,0.04127,0.34489,-0.41082,0.32971,0.35783,2.50881,1.53284,1.0
-0.11689,0.98707,-0.42394,-0.44071,0.51874,0.02687,-0.35527,-0.48379,-0.7037,-0.38974,1.81736,-0.41082,0.11221,-0.12772,-1.19221,1.53284,1.0
-0.07128,-0.48766,-0.05359,0.77364,1.23536,-0.32909,-0.02103,-0.74593,0.20051,-0.57906,1.12528,-0.10295,0.09901,0.41475,0.25996,0.85839,1.0
-0.11766,1.63712,-0.42394,2.67719,3.73624,-1.8146,-0.35527,-2.47673,-0.7037,-0.06807,1.53128,-0.41082,0.32971,0.26804,-1.19221,1.53284,1.0
-0.10943,-1.48376,-0.42394,2.25077,2.07104,-1.14626,1.03203,-0.82049,-0.7037,-0.46441,0.34118,-0.41082,0.21246,-0.48503,-0.79567,1.53284,1.0
-0.11708,-0.75177,-0.35492,0.16384,0.56994,0.0389,-0.35527,-1.00338,-0.7037,-0.15866,1.05448,-0.20646,0.32971,0.70902,2.50881,1.53284,1.0
-0.11434,-0.40729,-0.42394,1.82161,1.33613,-0.48834,-0.35527,-1.15449,-0.7037,-0.60465,0.77432,-0.41082,0.32971,-0.37564,-0.13478,1.13082,1.0
-0.11447,0.67242,-0.39922,-0.13566,0.50872,0.32459,-0.35527,0.05756,1.18154,-0.14937,0.21531,-0.41082,0.32971,-0.47259,-0.22673,1.53284,1.0
-0.11528,0.19058,-0.42394,-0.36063,-1.02143,0.23525,-0.35527,0.35186,-0.7037,1.44372,-0.69805,-0.41082,0.20306,-0.00086,0.11403,1.53284,1.0
-0.11681,0.00499,-0.42394,0.47046,1.44393,0.43911,-0.35527,-0.13276,-0.7037,-1.12498,0.55969,-0.41082,0.32971,-1.29045,0.39394,1.53284,1.0
-0.08054,-1.69438,3.32452,0.52016,1.11046,-0.45376,-0.18207,-1.10543,0.20569,-0.43475,-0.18376,3.41756,0.25546,1.36721,-0.23155,1.53284,1.0
-0.09478,-0.6173,-0.42394,1.51281,1.96727,-0.74737,0.42038,-1.01383,-0.7037,-0.55958,-0.03149,-0.41082,-0.02,-0.26104,-0.56766,1.13082,1.0
-0.11531,0.92357,-0.42394,-0.87003,-1.12629,0.33804,-0.35527,0.46998,4.89812,0.3245,0.13664,-0.41082,-0.52784,0.05602,2.27749,-1.48234,1.0
-0.11614,-1.2316,-0.42394,1.73869,1.46432,-0.11709,-0.24551,-0.56683,-0.7037,-0.63481,0.64239,-0.41082,0.32971,0.47803,1.0284,-1.48234,1.0
-0.11047,-0.50607,-0.38658,0.22906,0.27848,0.57317,-0.35527,0.4021,-0.7037,-0.46505,-0.43993,-0.37593,0.2809,-0.87896,-0.20527,0.77905,1.0
-0.10561,-0.91746,5.75099,-0.76792,-0.51623,1.10618,-0.35527,1.27127,-0.7037,-0.48924,0.21736,6.2039,0.21687,0.37356,1.80385,0.02525,1.0
-0.11332,-0.53898,-0.40468,1.68427,0.92394,-0.02817,-0.35527,-0.51556,-0.7037,-0.44402,0.07379,-0.41082,-2.69186,-0.02401,0.73876,1.53284,1.0
-0.11693,0.55536,-0.1114,0.77696,2.18296,-0.02541,-0.35527,-0.83967,-0.7037,-0.31971,1.18798,-0.24052,0.32971,-0.51217,2.97144,-1.48234,1.0
-0.1108,0.12478,-0.41095,-0.30679,0.01057,0.66511,-0.35527,0.58345,2.63831,-0.35631,0.21221,-0.41082,0.32971,-0.2174,-0.47588,-0.19012,1.0
-0.11165,-1.03392,2.02797,0.45414,0.60794,0.21101,-0.35527,-0.382,-0.7037,-0.94315,0.11437,2.16562,0.32971,0.15283,0.48372,1.53284,1.0
-0.11268,-0.90754,-0.42394,1.15057,1.45102,-0.50588,-0.35527,-1.14424,0.43622,-0.1418,0.35863,-0.41082,0.32971,-0.02248,-0.23505,-0.47728,1.0
-0.10433,0.48833,-0.40978,0.36634,0.671,0.34144,-0.35527,-0.0868,-0.7037,-0.67282,0.29903,-0.39169,0.32971,0.13733,-0.5974,0.77905,1.0
-0.10611,-1.64713,-0.36731,1.52912,1.89787,-0.61517,0.4705,-0.75615,-0.7037,-0.82917,0.30185,-0.38996,0.32971,1.23142,-0.26695,1.1021,2.0
-0.08522,-0.5094,-0.42092,0.85633,1.24265,-0.32747,0.41106,-0.40037,-0.47885,-0.77591,0.01406,-0.41082,0.31823,0.32296,-0.58878,0.32677,2.0
-0.10776,0.1577,-0.42394,0.9738,0.71533,-0.05785,-0.35527,-0.67918,-0.06296,-0.90393,0.25963,-0.41082,0.23162,-0.3631,1.18702,0.52778,2.0
-0.11343,0.04337,3.3511,0.17575,0.69472,0.26843,-0.35527,-0.29399,0.85236,-0.05129,-0.41407,3.33573,0.32971,0.26678,-0.20527,1.53284,2.0
-0.10694,-0.96392,-0.42394,0.95621,1.51886,-0.62965,1.16549,-0.16323,0.03617,-0.48684,-0.70015,-0.41082,0.2542,0.24768,0.34514,1.53284,2.0
-0.11426,1.00034,-0.42394,-1.68443,-1.5002,0.8032,-0.35527,0.55664,-0.7037,0.06871,-1.04345,-0.41082,0.0943,-0.16896,1.82148,-1.48234,2.0
-0.07522,-0.75269,2.15309,0.84146,1.108,0.07951,-0.12438,-0.35934,-0.35453,-0.70334,-0.03034,2.00307,0.3208,-0.14048,0.45778,0.67136,2.0
-0.08876,-0.49994,-0.38679,0.70584,0.93932,-0.18481,0.0955,-0.39454,0.5596,-0.55839,0.58703,-0.33708,-0.23757,-0.19956,0.4426,0.9298,2.0
-0.0905,-0.54017,-0.42394,-0.32786,-0.51922,0.51831,-0.35527,0.39235,1.03394,-0.12583,-0.21643,-0.41082,0.28537,-0.09358,0.79048,0.64602,2.0
-0.11797,3.85758,-0.42394,-1.70995,-2.14403,-0.77531,-0.35527,-0.96891,-0.7037,0.65509,5.0755,-0.41082,0.32971,4.08111,-1.19221,-1.48234,2.0
-0.1108,-1.10546,-0.42394,-0.11183,0.29566,0.04816,-0.35527,-0.83096,0.33919,-0.22548,-0.61215,-0.41082,0.32971,0.45142,-0.73902,0.52778,2.0
0.08096,-0.79812,-0.33369,0.59865,0.6956,-1.11075,1.03419,-0.78766,-0.34155,-0.30662,-0.1044,-0.40685,0.26133,0.03647,-0.46892,0.48103,2.0
-0.11091,0.52418,-0.41077,-0.01092,-0.32395,0.02274,-0.35527,-0.16685,2.37584,0.82284,-0.35602,-0.37337,0.17256,-0.21115,0.47325,-0.47728,2.0
-0.10849,0.50797,-0.42394,0.23464,-0.23117,0.29635,-0.35527,-0.25226,-0.7037,-0.46182,0.73044,-0.41082,-2.22052,1.1701,-0.18284,0.71052,2.0
-0.11321,-0.29371,-0.42394,0.05209,1.19342,0.11734,-0.35527,-0.18485,2.09721,-0.40024,-0.29813,-0.41082,0.25824,-0.4595,-1.19221,0.77905,2.0
-0.08613,0.48924,-0.36187,0.45448,0.93324,-0.24197,0.48133,-0.13173,-0.18432,-0.04987,-0.51241,-0.3445,-0.10759,-0.48503,0.80235,-0.09072,2.0
-0.09465,0.47564,-0.41552,-0.62362,-0.6275,-0.40454,-0.35527,-0.75009,1.64789,0.85258,0.94524,-0.40009,-0.00028,1.28308,-0.55775,1.19782,2.0
-0.10905,0.58046,-0.42394,0.21004,0.34378,-0.11926,-0.35527,-0.7349,0.08056,0.22787,-0.34414,-0.41082,0.28969,0.6261,-0.12753,0.77905,2.0
-0.09055,-1.23095,-0.42035,1.51491,1.20549,-0.53499,0.10553,-0.82727,0.78164,-0.56983,-0.56802,-0.41082,0.32971,-0.07484,-0.4487,0.24062,2.0
-0.10011,-0.06483,-0.42394,-0.6959,-0.04726,0.58879,-0.35527,0.36208,-0.2581,-0.20258,-0.57447,-0.41082,0.07959,-0.8738,0.2882,0.52778,2.0
-0.0325,-0.57373,0.98122,0.55479,0.9916,-0.07305,0.06694,-0.20041,-0.18842,-0.66573,0.06915,0.87995,0.27274,0.00484,-0.05746,0.72389,2.0
-0.11514,0.27526,-0.42394,-0.7054,-0.59659,1.31246,-0.35527,1.74516,-0.7037,-1.12498,-0.46069,-0.41082,0.32971,-1.53904,-0.18284,1.53284,2.0
-0.11661,1.1729,0.25431,-0.27551,1.3263,0.38782,-0.35527,-0.25501,-0.7037,-1.12498,-0.85463,-0.11888,0.32971,-0.33577,1.58355,-1.48234,2.0
-0.10274,0.29921,-0.42394,1.05515,0.15695,-0.35025,-0.222,-0.79756,-0.7037,0.08562,-0.7172,-0.41082,0.32971,-0.30966,-0.75393,-1.48234,2.0
-0.10036,0.24113,0.33379,-0.98921,-0.38284,0.65567,-0.35527,0.38108,-0.22197,-0.0447,-0.29588,0.46787,0.15764,1.20204,0.78167,-1.48234,2.0
-0.09478,-1.92025,2.76416,0.0913,0.91293,0.37851,-0.32203,-0.12311,-0.37362,-0.72641,-0.28352,2.5152,0.29602,-0.34686,0.61671,1.53284,2.0
-0.11132,0.81898,-0.42394,-0.13098,-0.18394,0.52585,-0.35527,0.27733,0.37954,-0.75126,-0.23288,-0.41082,0.27443,-0.91923,-0.70947,1.53284,2.0
-0.10998,0.27725,-0.42394,-0.53856,-0.60737,0.75857,-0.35527,0.74971,0.24808,-0.79662,-0.20799,-0.41082,0.32971,0.20049,-0.32138,1.53284,2.0
-0.10344,0.41348,-0.38399,-0.46317,-0.17613,0.33115,-0.35527,0.10898,-0.20097,-0.08433,0.17878,-0.37414,0.22709,0.12266,-0.31101,0.27652,2.0
-0.09167,0.18316,-0.41646,-0.30266,-0.19692,0.33844,-0.35527,0.16377,0.77268,0.04654,-0.64838,-0.41082,0.26944,-0.37002,0.18972,-1.48234,2.0
-0.11022,-1.16203,-0.42394,0.11754,0.46728,0.10589,-0.32363,-0.36311,-0.7037,-0.3734,0.3206,-0.41082,0.32971,0.78847,0.32876,1.53284,2.0
-0.00514,-0.51974,-0.40709,0.37213,0.77327,-0.412,0.32724,-0.52821,-0.10896,-0.37264,-0.35058,-0.40841,0.28924,0.26666,-0.27016,0.44738,2.0
0.02431,-0.5448,-0.40141,1.17508,1.31757,-1.43729,0.26209,-1.82161,-0.07094,0.24721,-0.3052,-0.39928,0.30434,0.69094,-0.92517,0.76301,2.0
-0.10363,-0.81832,-0.42394,-0.23983,0.10237,0.4517,-0.35527,0.28633,-0.20607,-0.43825,-0.37547,-0.41082,0.32971,-0.02318,0.00167,0.02525,2.0
-0.07437,-0.37176,-0.42167,0.65794,0.76367,-0.04598,-0.35527,-0.43544,0.09919,0.0384,-0.39534,-0.41082,0.32151,-0.60821,-0.54148,0.71052,2.0
-0.09876,-0.5401,-0.42394,1.16785,1.52587,-0.9268,0.2037,-1.1668,-0.01936,0.29162,-0.21664,-0.41082,0.32971,0.26696,-0.68464,-0.62086,2.0
-0.11619,0.45416,-0.42394,-0.1928,0.11761,0.98114,-0.35527,1.15208,-0.7037,-1.12498,-0.1852,-0.41082,0.32971,-0.35386,-1.19221,1.53284,2.0
-0.11674,0.42355,-0.42394,1.82727,0.20808,-1.29856,-0.35527,-1.29441,-0.7037,1.55925,5.36271,-0.41082,0.32971,3.1687,-1.19221,0.98463,2.0
-0.11159,0.34987,-0.42394,-0.78875,-0.92742,0.72017,-0.35527,0.68969,0.58619,0.65509,-0.74279,-0.41082,0.26389,-1.13529,0.11403,-1.48234,2.0
-0.10458,0.45306,-0.30151,-0.71312,-0.73429,0.65679,-0.35527,0.49996,-0.7037,-0.31246,-0.3354,-0.30342,0.26962,-0.63843,0.39394,-0.47728,2.0
-0.09749,-0.85826,4.24339,-0.16425,0.81944,0.6221,-0.35527,0.21468,-0.7037,-0.34829,-0.38352,4.02403,0.30882,0.2598,0.40663,-0.72854,3.0
-0.03515,-1.04089,-0.18269,-0.15681,0.49685,-2.15825,2.97849,-0.54049,-0.39166,0.04127,-0.35187,-0.25904,0.31378,0.79121,-0.45512,-0.06343,3.0
-0.10414,0.43966,-0.42394,1.38111,0.84531,-0.38024,0.64975,0.02322,-0.17236,-0.39173,-0.58114,-0.41082,0.32971,-0.12189,-0.29196,-1.48234,3.0
-0.11039,-0.17488,-0.42394,-0.06977,-0.07233,0.25716,-0.35527,-0.03735,-0.7037,0.54934,-0.35055,-0.41082,0.32971,-0.15365,0.08191,-1.48234,3.0
0.0518,-0.75165,-0.13755,0.58689,0.57843,0.00906,-0.32436,-0.41355,-0.49665,-0.35355,-0.26755,-0.13892,0.30224,-0.20029,-0.47942,0.49637,3.0
-0.07358,-0.68381,-0.39039,1.19805,1.56518,-0.74735,0.52292,-0.72139,-0.05608,-0.14749,0.44131,-0.37538,-0.22382,0.78277,-0.30396,0.32677,3.0
-0.11311,0.81825,-0.42394,-0.12763,-0.64055,0.92512,-0.35527,1.18511,-0.7037,-0.36209,-0.5078,-0.41082,0.32971,-1.3234,-0.04362,1.53284,3.0
-0.08745,-0.6088,-0.39806,0.08091,0.79076,-0.03075,-0.35527,-0.43466,0.20086,-0.26677,-0.39446,-0.36957,0.32971,-0.38435,-0.59096,0.67136,3.0
-0.04177,-0.73807,0.79984,0.21912,0.71124,-0.0719,0.0288,-0.35557,-0.21524,-0.63628,-0.33029,0.68326,0.26989,0.36046,-0.02887,0.48408,3.0
-0.03361,-1.22486,2.84228,0.03105,0.74986,0.09725,0.28011,0.09399,0.00084,-0.41314,-0.38102,2.50085,0.27835,0.37417,0.91924,0.77905,3.0
0.53824,-0.24226,0.08437,-0.25767,0.37653,-0.73976,0.08484,-1.23842,0.19065,0.62281,-0.15553,0.08559,0.27772,1.41217,-0.27922,-0.10156,3.0
-0.02005,0.15887,1.5757,0.37472,0.58218,-0.69792,0.64971,-0.54425,0.3722,0.45972,0.50835,1.48222,-0.09261,0.83011,0.57766,0.50494,3.0
-0.11188,0.09087,-0.42394,-0.64979,-0.89512,0.52688,-0.35527,0.45633,-0.7037,0.08292,-0.66582,-0.41082,0.0915,-0.01594,0.07671,-1.48234,3.0
-0.10312,-0.00043,-0.39133,-0.91161,-1.03729,1.19301,-0.35527,1.63371,-0.7037,-0.84926,-0.28819,-0.39138,0.30252,-0.26114,-0.09561,-1.48234,3.0
-0.08036,-0.67329,0.68785,0.12745,0.52291,0.29798,-0.35527,-0.0179,-0.31506,-0.38755,-0.60621,0.63122,0.29996,0.10099,-0.15556,0.1623,3.0
0.51726,-0.75994,2.25512,-0.45327,0.01745,-2.00009,1.44667,-1.58978,-0.27241,1.87219,-0.10125,2.00227,0.2335,1.0088,-0.42773,0.27098,3.0
0.95151,-0.5139,0.72759,-0.12869,0.09024,-0.669,0.40001,-0.663,0.25335,0.46386,-0.30415,0.7933,0.28491,-0.00358,-0.12099,-0.1632,3.0
-0.10442,0.65656,-0.40257,-0.54026,-0.73124,0.89994,-0.35527,1.11296,0.47741,-0.51375,-0.26107,-0.36773,0.32971,0.05345,0.27423,-0.47728,3.0
-0.09841,0.17682,-0.334,-0.93102,-0.68912,1.02958,-0.35527,1.30244,0.13061,-0.69322,-0.38914,-0.31951,0.30842,0.04402,-0.4681,-0.8793,3.0
-0.03749,-0.90479,6.12387,-0.54952,0.17745,0.52122,-0.28706,0.2961,-0.38882,-0.02054,0.13332,6.66127,0.32435,0.32924,0.65595,0.71052,3.0
-0.05325,-0.72472,2.34908,-0.46216,0.13881,-0.05699,0.33015,0.09921,-0.44858,-0.35482,0.11508,2.26962,0.32971,0.0326,0.21213,-0.27627,3.0
-0.11384,-0.45661,-0.42394,-0.91445,-1.07489,0.98114,-0.35527,1.36162,3.10337,-0.1399,-0.28482,-0.41082,0.23257,-0.67693,-0.0819,1.53284,3.0
-0.04578,-0.06971,-0.42394,0.28893,0.21327,-0.03993,-0.17437,-0.42687,-0.10503,-0.53978,-0.26738,-0.41082,0.31952,-0.81212,-0.65377,0.65747,3.0
-0.10304,-0.44323,1.06869,-0.63715,-0.22726,0.37044,-0.35527,0.199,-0.22432,-0.21536,-0.16427,0.88328,0.32971,0.17289,0.15947,0.24062,3.0
-0.11024,-0.04683,1.21136,-0.44655,-0.15633,0.05664,-0.35527,-0.33478,2.04486,0.29741,0.11729,0.89268,0.32971,0.04838,-0.04362,1.53284,3.0
-0.10846,0.08291,-0.41396,-1.00755,-0.54501,0.6802,-0.35527,0.40132,-0.7037,0.27775,-0.13872,-0.37786,0.14529,1.67297,1.62626,0.02525,3.0
-0.09887,0.16806,-0.00982,-0.40675,-0.57655,1.21396,-0.35527,1.71221,-0.7037,-0.91182,-0.83021,-0.08024,0.32971,-1.38731,-0.58659,-1.48234,3.0
-0.10978,-0.34173,0.72441,-0.5077,0.34304,0.74008,-0.35527,0.79739,-0.7037,-0.48077,-0.41407,0.81533,0.28207,-0.94938,0.60829,0.52778,3.0
-0.03065,1.05925,-0.3816,-0.84999,-0.87228,0.83312,-0.17557,1.13869,1.58733,0.28944,-0.60074,-0.37123,-3.16519,1.49905,2.56054,-0.47728,3.0
-0.11528,-1.56037,2.22645,-0.24502,0.74791,0.29379,-0.35527,0.06175,4.25995,-0.26874,0.11041,1.85263,0.32971,-0.78354,0.6583,0.02525,3.0
-0.07265,-1.04796,-0.42175,0.59831,0.57727,-0.35722,0.40194,-0.19222,0.24196,-0.49967,-0.52016,-0.40507,0.29754,-0.39482,-0.63706,0.67136,3.0
-0.10111,0.00883,-0.42394,-0.83532,-0.62941,0.64645,-0.35527,0.51928,-0.7037,-0.14701,-0.71412,-0.41082,0.32971,-0.10668,-0.13089,-1.48234,3.0
-0.10155,0.62545,-0.42394,-1.15959,-1.25724,0.88456,-0.35527,1.32297,1.36013,0.38807,-0.73116,-0.41082,0.32971,-1.17472,0.30243,-1.48234,3.0
-0.11365,-0.32147,-0.42394,-1.26506,-1.62518,-0.15816,-0.35527,-0.72085,2.45862,0.51153,1.6305,-0.41082,0.08766,1.30432,-0.0026,-0.47728,3.0
-0.10146,-0.51823,-0.42394,1.47607,1.08474,-0.7547,0.23048,-0.80509,0.47978,-0.10422,-0.13371,-0.41082,0.28945,-0.05083,-1.04986,-0.38591,3.0
-0.06501,-0.10302,-0.36757,-0.64825,-0.58833,1.11404,-0.35527,1.41947,-0.7037,-0.53311,-0.85078,-0.35121,0.29636,-1.41103,-0.37313,0.24062,3.0
-0.06949,0.26893,-0.39728,0.17863,0.41898,-0.2681,0.18145,-0.35363,0.36022,-0.286,-0.22165,-0.39418,-0.11236,0.59177,-0.16768,-0.04654,3.0
-0.11757,1.53571,-0.42394,-0.28927,-0.37995,1.08772,-0.35527,0.96109,-0.7037,-1.12498,-1.04345,-0.41082,-0.17053,-1.15668,-1.19221,-1.48234,3.0
-0.10444,-0.10313,-0.42394,-0.41825,-0.54032,0.77697,-0.35527,0.76039,-0.7037,-0.83836,-0.61085,-0.41082,0.32971,-1.2301,-0.61791,-1.48234,3.0
-0.1004,-0.29783,-0.16888,0.62547,1.72015,-1.84348,2.0101,-0.99849,-0.28565,-0.11539,-0.47587,-0.21256,0.20171,1.50765,-0.73592,-0.47728,3.0
-0.05714,-0.7592,-0.3961,0.69139,1.01072,-0.88241,0.97372,-0.54756,-0.2092,-0.29331,1.09337,-0.37925,-0.14341,1.03302,-0.50766,0.20146,4.0
0.3439,-0.09241,1.84889,-0.44828,-0.51454,0.42206,-0.35527,0.21994,0.07083,0.36956,-0.66146,1.87325,0.21482,-0.95051,0.11151,-0.99237,4.0
-0.11147,1.16124,0.47185,0.92339,1.55739,-2.14988,2.54734,-0.90264,-0.7037,-0.19583,0.01575,-0.33222,0.27474,-0.63793,-0.92785,1.53284,4.0
-0.10265,0.45049,-0.41761,-1.26543,-1.27371,0.94873,-0.35527,1.12848,-0.7037,-0.07994,-0.58908,-0.41082,0.2735,-0.93918,0.82653,-1.48234,4.0
-0.11098,-0.20057,-0.27759,0.20908,0.15401,0.38324,-0.35527,0.20466,-0.7037,-0.45855,-0.35372,-0.26988,0.32971,-1.18565,0.11403,-1.48234,4.0
-0.0926,0.17905,-0.3968,0.06468,-0.08762,-0.21716,-0.35527,-0.80591,0.13299,0.36643,-0.57141,-0.38029,-0.60957,0.85021,-0.3075,-0.47728,4.0
-0.0887,0.18835,-0.40035,-0.88647,-0.58336,0.60039,-0.35527,0.36715,0.73161,-0.13461,-0.78793,-0.41082,0.25647,-0.83032,0.04146,-1.48234,4.0
0.01289,0.19665,-0.39486,-0.43789,-0.26362,0.01655,-0.06485,-0.15692,-0.08304,0.30967,-0.12366,-0.38138,-0.16435,0.65785,-0.09422,-0.8793,4.0
-0.10368,-0.26176,-0.42394,0.15922,-0.19155,0.08738,-0.07186,-0.15388,-0.7037,-0.11948,-0.65212,-0.41082,0.27563,-0.42007,-0.55318,1.53284,4.0
-0.0098,0.02324,-0.42024,-0.01218,-0.12889,-0.22184,-0.13496,-0.505,0.4691,0.62439,-0.75366,-0.4083,0.15369,0.59245,-0.39016,-0.55459,4.0
-0.11118,-0.25317,-0.42394,3.83123,1.24578,-0.35738,-0.28376,-0.31939,0.09009,-0.30341,0.15749,-0.41082,0.2892,0.44004,-1.19221,0.19276,4.0
-0.11346,0.97676,-0.40416,-0.62723,-0.30419,-2.0329,-0.25174,-2.68383,0.47741,1.93116,2.82017,-0.41082,0.1489,0.45937,-0.36362,0.62829,4.0
-0.10622,-0.95138,-0.25258,1.74354,1.8202,-0.82262,0.19999,-1.01383,-0.7037,-0.40538,-0.54407,-0.29668,0.3031,0.35562,-0.24323,0.32677,4.0
